clock_mhz,clock_ok,sample,ch,raw,voltage
11,OK,4,3,0,0.000000
11,OK,5,0,0,0.000000
11,OK,5,1,0,0.000000
11,OK,5,2,0,0.000000
11,OK,5,3,0,0.000000
11,OK,6,0,0,0.000000
11,OK,6,1,0,0.000000
11,OK,6,2,0,0.000000
11,OK,6,3,0,0.000000
11,OK,7,0,0,0.000000
11,OK,7,1,0,0.000000
11,OK,7,2,0,0.000000
11,OK,7,3,0,0.000000
11,OK,8,0,0,0.000000
11,OK,8,1,0,0.000000
11,OK,8,2,0,0.000000
11,OK,8,3,0,0.000000
11,OK,9,0,0,0.000000
11,OK,9,1,0,0.000000
11,OK,9,2,0,0.000000
11,OK,9,3,0,0.000000
11,OK,10,0,0,0.000000
11,OK,10,1,0,0.000000
11,OK,10,2,0,0.000000
11,OK,10,3,0,0.000000
11,OK,11,0,0,0.000000
11,OK,11,1,0,0.000000
11,OK,11,2,0,0.000000
11,OK,11,3,0,0.000000
11,OK,12,0,0,0.000000
11,OK,12,1,0,0.000000
11,OK,12,2,0,0.000000
11,OK,12,3,0,0.000000
11,OK,13,0,0,0.000000
11,OK,13,1,0,0.000000
11,OK,13,2,0,0.000000
11,OK,13,3,0,0.000000
11,OK,14,0,0,0.000000
11,OK,14,1,0,0.000000
11,OK,14,2,0,0.000000
11,OK,14,3,0,0.000000
11,OK,15,0,0,0.000000
11,OK,15,1,0,0.000000
11,OK,15,2,0,0.000000
11,OK,15,3,0,0.000000
11,OK,16,0,0,0.000000
11,OK,16,1,0,0.000000
11,OK,16,2,0,0.000000
11,OK,16,3,0,0.000000
11,OK,17,0,0,0.000000
11,OK,17,1,0,0.000000
11,OK,17,2,0,0.000000
11,OK,17,3,0,0.000000
11,OK,18,0,0,0.000000
11,OK,18,1,0,0.000000
11,OK,18,2,0,0.000000
11,OK,18,3,0,0.000000
11,OK,19,0,0,0.000000
11,OK,19,1,0,0.000000
11,OK,19,2,0,0.000000
11,OK,19,3,0,0.000000
11,OK,20,0,0,0.000000
11,OK,20,1,0,0.000000
11,OK,20,2,0,0.000000
11,OK,20,3,0,0.000000
12,OK,1,0,0,0.000000
12,OK,1,1,0,0.000000
12,OK,1,2,0,0.000000
12,OK,1,3,0,0.000000
12,OK,2,0,0,0.000000
12,OK,2,1,0,0.000000
12,OK,2,2,0,0.000000
12,OK,2,3,0,0.000000
12,OK,3,0,0,0.000000
12,OK,3,1,0,0.000000
12,OK,3,2,0,0.000000
12,OK,3,3,0,0.000000
12,OK,4,0,0,0.000000
12,OK,4,1,0,0.000000
12,OK,4,2,0,0.000000
12,OK,4,3,0,0.000000
12,OK,5,0,0,0.000000
12,OK,5,1,0,0.000000
12,OK,5,2,0,0.000000
12,OK,5,3,0,0.000000
12,OK,6,0,0,0.000000
12,OK,6,1,0,0.000000
12,OK,6,2,0,0.000000
12,OK,6,3,0,0.000000
12,OK,7,0,0,0.000000
12,OK,7,1,0,0.000000
12,OK,7,2,0,0.000000
12,OK,7,3,0,0.000000
12,OK,8,0,0,0.000000
12,OK,8,1,0,0.000000
12,OK,8,2,0,0.000000
12,OK,8,3,0,0.000000
12,OK,9,0,0,0.000000
12,OK,9,1,0,0.000000
12,OK,9,2,0,0.000000
12,OK,9,3,0,0.000000
12,OK,10,0,0,0.000000
12,OK,10,1,0,0.000000
12,OK,10,2,0,0.000000
12,OK,10,3,0,0.000000
12,OK,11,0,0,0.000000
12,OK,11,1,0,0.000000
12,OK,11,2,0,0.000000
12,OK,11,3,0,0.000000
12,OK,12,0,0,0.000000
12,OK,12,1,0,0.000000
12,OK,12,2,0,0.000000
12,OK,12,3,0,0.000000
12,OK,13,0,0,0.000000
12,OK,13,1,0,0.000000
12,OK,13,2,0,0.000000
12,OK,13,3,0,0.000000
12,OK,14,0,0,0.000000
12,OK,14,1,0,0.000000
12,OK,14,2,0,0.000000
12,OK,14,3,0,0.000000
12,OK,15,0,0,0.000000
12,OK,15,1,0,0.000000
12,OK,15,2,0,0.000000
12,OK,15,3,0,0.000000
12,OK,16,0,0,0.000000
12,OK,16,1,0,0.000000
12,OK,16,2,0,0.000000
12,OK,16,3,0,0.000000
12,OK,17,0,0,0.000000
12,OK,17,1,0,0.000000
12,OK,17,2,0,0.000000
12,OK,17,3,0,0.000000
12,OK,18,0,0,0.000000
12,OK,18,1,0,0.000000
12,OK,18,2,0,0.000000
12,OK,18,3,0,0.000000
12,OK,19,0,0,0.000000
12,OK,19,1,0,0.000000
12,OK,19,2,0,0.000000
12,OK,19,3,0,0.000000
12,OK,20,0,0,0.000000
12,OK,20,1,0,0.000000
12,OK,20,2,0,0.000000
12,OK,20,3,0,0.000000
13,OK,1,0,0,0.000000
13,OK,1,1,0,0.000000
13,OK,1,2,0,0.000000
13,OK,1,3,0,0.000000
13,OK,2,0,0,0.000000
13,OK,2,1,0,0.000000
13,OK,2,2,0,0.000000
13,OK,2,3,0,0.000000
13,OK,3,0,0,0.000000
13,OK,3,1,0,0.000000
13,OK,3,2,0,0.000000
13,OK,3,3,0,0.000000
13,OK,4,0,0,0.000000
13,OK,4,1,0,0.000000
13,OK,4,2,0,0.000000
13,OK,4,3,0,0.000000
13,OK,5,0,0,0.000000
13,OK,5,1,0,0.000000
13,OK,5,2,0,0.000000
13,OK,5,3,0,0.000000
13,OK,6,0,0,0.000000
13,OK,6,1,0,0.000000
13,OK,6,2,0,0.000000
13,OK,6,3,0,0.000000
13,OK,7,0,0,0.000000
13,OK,7,1,0,0.000000
13,OK,7,2,0,0.000000
13,OK,7,3,0,0.000000
13,OK,8,0,0,0.000000
13,OK,8,1,0,0.000000
13,OK,8,2,0,0.000000
13,OK,8,3,0,0.000000
13,OK,9,0,0,0.000000
13,OK,9,1,0,0.000000
13,OK,9,2,0,0.000000
13,OK,9,3,0,0.000000
13,OK,10,0,0,0.000000
13,OK,10,1,0,0.000000
13,OK,10,2,0,0.000000
13,OK,10,3,0,0.000000
13,OK,11,0,0,0.000000
13,OK,11,1,0,0.000000
13,OK,11,2,0,0.000000
13,OK,11,3,0,0.000000
13,OK,12,0,0,0.000000
13,OK,12,1,0,0.000000
13,OK,12,2,0,0.000000
13,OK,12,3,0,0.000000
13,OK,13,0,0,0.000000
13,OK,13,1,0,0.000000
13,OK,13,2,0,0.000000
13,OK,13,3,0,0.000000
13,OK,14,0,0,0.000000
13,OK,14,1,0,0.000000
13,OK,14,2,0,0.000000
13,OK,14,3,0,0.000000
13,OK,15,0,0,0.000000
13,OK,15,1,0,0.000000
13,OK,15,2,0,0.000000
13,OK,15,3,0,0.000000
13,OK,16,0,0,0.000000
13,OK,16,1,0,0.000000
13,OK,16,2,0,0.000000
13,OK,16,3,0,0.000000
13,OK,17,0,0,0.000000
13,OK,17,1,0,0.000000
13,OK,17,2,0,0.000000
13,OK,17,3,0,0.000000
13,OK,18,0,0,0.000000
13,OK,18,1,0,0.000000
13,OK,18,2,0,0.000000
13,OK,18,3,0,0.000000
13,OK,19,0,0,0.000000
13,OK,19,1,0,0.000000
13,OK,19,2,0,0.000000
13,OK,19,3,0,0.000000
13,OK,20,0,0,0.000000
13,OK,20,1,0,0.000000
13,OK,20,2,0,0.000000
13,OK,20,3,0,0.000000
14,OK,1,0,0,0.000000
14,OK,1,1,0,0.000000
14,OK,1,2,0,0.000000
14,OK,1,3,0,0.000000
14,OK,2,0,0,0.000000
14,OK,2,1,0,0.000000
14,OK,2,2,0,0.000000
14,OK,2,3,0,0.000000
14,OK,3,0,0,0.000000
14,OK,3,1,0,0.000000
14,OK,3,2,0,0.000000
14,OK,3,3,0,0.000000
14,OK,4,0,0,0.000000
14,OK,4,1,0,0.000000
14,OK,4,2,0,0.000000
14,OK,4,3,0,0.000000
14,OK,5,0,0,0.000000
14,OK,5,1,0,0.000000
14,OK,5,2,0,0.000000
14,OK,5,3,0,0.000000
14,OK,6,0,0,0.000000
14,OK,6,1,0,0.000000
14,OK,6,2,0,0.000000
14,OK,6,3,0,0.000000
14,OK,7,0,0,0.000000
14,OK,7,1,0,0.000000
14,OK,7,2,0,0.000000
14,OK,7,3,0,0.000000
14,OK,8,0,0,0.000000
14,OK,8,1,0,0.000000
14,OK,8,2,0,0.000000
14,OK,8,3,0,0.000000
14,OK,9,0,0,0.000000
14,OK,9,1,0,0.000000
14,OK,9,2,0,0.000000
14,OK,9,3,0,0.000000
14,OK,10,0,0,0.000000
14,OK,10,1,0,0.000000
14,OK,10,2,0,0.000000
14,OK,10,3,0,0.000000
14,OK,11,0,0,0.000000
14,OK,11,1,0,0.000000
14,OK,11,2,0,0.000000
14,OK,11,3,0,0.000000
14,OK,13,0,0,0.000000
14,OK,13,1,0,0.000000
14,OK,13,2,0,0.000000
14,OK,13,3,0,0.000000
14,OK,13,0,0,0.000000
14,OK,13,1,0,0.000000
14,OK,13,2,0,0.000000
14,OK,13,3,0,0.000000
14,OK,14,0,0,0.000000
14,OK,14,1,0,0.000000
14,OK,14,2,0,0.000000
14,OK,14,3,0,0.000000
14,OK,15,0,0,0.000000
14,OK,15,1,0,0.000000
14,OK,15,2,0,0.000000
14,OK,15,3,0,0.000000
14,OK,16,0,0,0.000000
14,OK,16,1,0,0.000000
14,OK,16,2,0,0.000000
14,OK,16,3,0,0.000000
14,OK,17,0,0,0.000000
14,OK,17,1,0,0.000000
14,OK,17,2,0,0.000000
14,OK,17,3,0,0.000000
14,OK,18,0,0,0.000000
14,OK,18,1,0,0.000000
14,OK,18,2,0,0.000000
14,OK,18,3,0,0.000000
14,OK,19,0,0,0.000000
14,OK,19,1,0,0.000000
14,OK,19,2,0,0.000000
14,OK,19,3,0,0.000000
14,OK,20,0,0,0.000000
14,OK,20,1,0,0.000000
14,OK,20,2,0,0.000000
14,OK,20,3,0,0.000000
15,OK,1,0,0,0.000000
15,OK,1,1,0,0.000000
15,OK,1,2,0,0.000000
15,OK,1,3,0,0.000000
15,OK,2,0,0,0.000000
15,OK,2,1,0,0.000000
15,OK,2,2,0,0.000000
15,OK,2,3,0,0.000000
15,OK,3,0,0,0.000000
15,OK,3,1,0,0.000000
15,OK,3,2,0,0.000000
15,OK,3,3,0,0.000000
15,OK,4,0,0,0.000000
15,OK,4,1,0,0.000000
15,OK,4,2,0,0.000000
15,OK,4,3,0,0.000000
15,OK,5,0,0,0.000000
15,OK,5,1,0,0.000000
15,OK,5,2,0,0.000000
15,OK,5,3,0,0.000000
15,OK,6,0,0,0.000000
15,OK,6,1,0,0.000000
15,OK,6,2,0,0.000000
15,OK,6,3,0,0.000000
15,OK,7,0,0,0.000000
15,OK,7,1,0,0.000000
15,OK,7,2,0,0.000000
15,OK,7,3,0,0.000000
15,OK,8,0,0,0.000000
15,OK,8,1,0,0.000000
15,OK,8,2,0,0.000000
15,OK,8,3,0,0.000000
15,OK,9,0,0,0.000000
15,OK,9,1,0,0.000000
15,OK,9,2,0,0.000000
15,OK,9,3,0,0.000000
15,OK,10,0,0,0.000000
15,OK,10,1,0,0.000000
15,OK,10,2,0,0.000000
15,OK,10,3,0,0.000000
15,OK,11,0,0,0.000000
15,OK,11,1,0,0.000000
15,OK,11,2,0,0.000000
15,OK,11,3,0,0.000000
15,OK,12,0,0,0.000000
15,OK,12,1,0,0.000000
15,OK,12,2,0,0.000000
15,OK,12,3,0,0.000000
15,OK,13,0,0,0.000000
15,OK,13,1,0,0.000000
15,OK,13,2,0,0.000000
15,OK,13,3,0,0.000000
15,OK,14,0,0,0.000000
15,OK,14,1,0,0.000000
15,OK,14,2,0,0.000000
15,OK,14,3,0,0.000000
15,OK,15,0,0,0.000000
15,OK,15,1,0,0.000000
15,OK,15,2,0,0.000000
15,OK,15,3,0,0.000000
15,OK,16,0,0,0.000000
15,OK,16,1,0,0.000000
15,OK,16,2,0,0.000000
15,OK,16,3,0,0.000000
15,OK,17,0,0,0.000000
15,OK,17,1,0,0.000000
15,OK,17,2,0,0.000000
15,OK,17,3,0,0.000000
15,OK,18,0,0,0.000000
15,OK,18,1,0,0.000000
15,OK,18,2,0,0.000000
15,OK,18,3,0,0.000000
15,OK,19,0,0,0.000000
15,OK,19,1,0,0.000000
15,OK,19,2,0,0.000000
15,OK,19,3,0,0.000000
15,OK,20,0,0,0.000000
15,OK,20,1,0,0.000000
15,OK,20,2,0,0.000000
15,OK,20,3,0,0.000000
16,OK,1,0,0,0.000000
16,OK,1,1,0,0.000000
16,OK,1,2,0,0.000000
16,OK,1,3,0,0.000000
16,OK,2,0,0,0.000000
16,OK,2,1,0,0.000000
16,OK,2,2,0,0.000000
16,OK,2,3,0,0.000000
16,OK,3,0,0,0.000000
16,OK,3,1,0,0.000000
16,OK,3,2,0,0.000000
16,OK,3,3,0,0.000000
16,OK,4,0,0,0.000000
16,OK,4,1,0,0.000000
16,OK,4,2,0,0.000000
16,OK,4,3,0,0.000000
16,OK,5,0,0,0.000000
16,OK,5,1,0,0.000000
16,OK,5,2,0,0.000000
16,OK,5,3,0,0.000000
16,OK,6,0,0,0.000000
16,OK,6,1,0,0.000000
16,OK,6,2,0,0.000000
16,OK,6,3,0,0.000000
16,OK,7,0,0,0.000000
16,OK,7,1,0,0.000000
16,OK,7,2,0,0.000000
16,OK,7,3,0,0.000000
16,OK,8,0,0,0.000000
16,OK,8,1,0,0.000000
16,OK,8,2,0,0.000000
16,OK,8,3,0,0.000000
16,OK,9,0,0,0.000000
16,OK,9,1,0,0.000000
16,OK,9,2,0,0.000000
16,OK,9,3,0,0.000000
16,OK,10,0,0,0.000000
16,OK,10,1,0,0.000000
16,OK,10,2,0,0.000000
16,OK,10,3,0,0.000000
16,OK,11,0,0,0.000000
16,OK,11,1,0,0.000000
16,OK,11,2,0,0.000000
16,OK,11,3,0,0.000000
16,OK,12,0,0,0.000000
16,OK,12,1,0,0.000000
16,OK,12,2,0,0.000000
16,OK,12,3,0,0.000000
16,OK,13,0,0,0.000000
16,OK,13,1,0,0.000000
16,OK,13,2,0,0.000000
16,OK,13,3,0,0.000000
16,OK,14,0,0,0.000000
16,OK,14,1,0,0.000000
16,OK,14,2,0,0.000000
16,OK,14,3,0,0.000000
16,OK,15,0,0,0.000000
16,OK,15,1,0,0.000000
16,OK,15,2,0,0.000000
16,OK,15,3,0,0.000000
16,OK,16,0,0,0.000000
16,OK,16,1,0,0.000000
16,OK,16,2,0,0.000000
16,OK,16,3,0,0.000000
16,OK,17,0,0,0.000000
16,OK,17,1,0,0.000000
16,OK,17,2,0,0.000000
16,OK,17,3,0,0.000000
16,OK,18,0,0,0.000000
16,OK,18,1,0,0.000000
16,OK,18,2,0,0.000000
16,OK,18,3,0,0.000000
16,OK,19,0,0,0.000000
16,OK,19,1,0,0.000000
16,OK,19,2,0,0.000000
16,OK,19,3,0,0.000000
16,OK,20,0,0,0.000000
16,OK,20,1,0,0.000000
16,OK,20,2,0,0.000000
16,OK,20,3,0,0.000000
17,OK,1,0,0,0.000000
17,OK,1,1,0,0.000000
17,OK,1,2,0,0.000000
17,OK,1,3,0,0.000000
17,OK,2,0,0,0.000000
17,OK,2,1,0,0.000000
17,OK,2,2,0,0.000000
17,OK,2,3,0,0.000000
17,OK,3,0,0,0.000000
17,OK,3,1,0,0.000000
17,OK,3,2,0,0.000000
17,OK,3,3,0,0.000000
17,OK,4,0,0,0.000000
17,OK,4,1,0,0.000000
17,OK,4,2,0,0.000000
17,OK,4,3,0,0.000000
17,OK,5,0,0,0.000000
17,OK,5,1,0,0.000000
17,OK,5,2,0,0.000000
17,OK,5,3,0,0.000000
17,OK,6,0,0,0.000000
17,OK,6,1,0,0.000000
17,OK,6,2,0,0.000000
17,OK,6,3,0,0.000000
17,OK,7,0,0,0.000000
17,OK,7,1,0,0.000000
17,OK,7,2,0,0.000000
17,OK,7,3,0,0.000000
17,OK,8,0,0,0.000000
17,OK,8,1,0,0.000000
17,OK,8,2,0,0.000000
17,OK,8,3,0,0.000000
17,OK,9,0,0,0.000000
17,OK,9,1,0,0.000000
17,OK,9,2,0,0.000000
17,OK,9,3,0,0.000000
17,OK,10,0,0,0.000000
17,OK,10,1,0,0.000000
17,OK,10,2,0,0.000000
17,OK,10,3,0,0.000000
17,OK,11,0,0,0.000000
17,OK,11,1,0,0.000000
17,OK,11,2,0,0.000000
17,OK,11,3,0,0.000000
17,OK,12,0,0,0.000000
17,OK,12,1,0,0.000000
17,OK,12,2,0,0.000000
17,OK,12,3,0,0.000000
17,OK,13,0,0,0.000000
17,OK,13,1,0,0.000000
17,OK,13,2,0,0.000000
17,OK,13,3,0,0.000000
17,OK,14,0,0,0.000000
17,OK,14,1,0,0.000000
17,OK,14,2,0,0.000000
17,OK,14,3,0,0.000000
17,OK,15,0,0,0.000000
17,OK,15,1,0,0.000000
17,OK,15,2,0,0.000000
17,OK,15,3,0,0.000000
17,OK,16,0,0,0.000000
17,OK,16,1,0,0.000000
17,OK,16,2,0,0.000000
17,OK,16,3,0,0.000000
17,OK,17,0,0,0.000000
17,OK,17,1,0,0.000000
17,OK,17,2,0,0.000000
17,OK,17,3,0,0.000000
17,OK,18,0,0,0.000000
17,OK,18,1,0,0.000000
17,OK,18,2,0,0.000000
17,OK,18,3,0,0.000000
17,OK,19,0,0,0.000000
17,OK,19,1,0,0.000000
17,OK,19,2,0,0.000000
17,OK,19,3,0,0.000000
17,OK,20,0,0,0.000000
17,OK,20,1,0,0.000000
17,OK,20,2,0,0.000000
17,OK,20,3,0,0.000000
18,OK,1,0,0,0.000000
18,OK,1,1,0,0.000000
18,OK,1,2,0,0.000000
18,OK,1,3,0,0.000000
18,OK,2,0,0,0.000000
18,OK,2,1,0,0.000000
18,OK,2,2,0,0.000000
18,OK,2,3,0,0.000000
18,OK,3,0,0,0.000000
18,OK,3,1,0,0.000000
18,OK,3,2,0,0.000000
18,OK,3,3,0,0.000000
18,OK,4,0,0,0.000000
18,OK,4,1,0,0.000000
18,OK,4,2,0,0.000000
18,OK,4,3,0,0.000000
18,OK,5,0,0,0.000000
18,OK,5,1,0,0.000000
18,OK,5,2,0,0.000000
18,OK,5,3,0,0.000000
18,OK,6,0,0,0.000000
18,OK,6,1,0,0.000000
18,OK,6,2,0,0.000000
18,OK,6,3,0,0.000000
18,OK,7,0,0,0.000000
18,OK,7,1,0,0.000000
18,OK,7,2,0,0.000000
18,OK,7,3,0,0.000000
18,OK,8,0,0,0.000000
18,OK,8,1,0,0.000000
18,OK,8,2,0,0.000000
18,OK,8,3,0,0.000000
18,OK,9,0,0,0.000000
18,OK,9,1,0,0.000000
18,OK,9,2,0,0.000000
18,OK,9,3,0,0.000000
18,OK,10,0,0,0.000000
18,OK,10,1,0,0.000000
18,OK,10,2,0,0.000000
18,OK,10,3,0,0.000000
18,OK,11,0,0,0.000000
18,OK,11,1,0,0.000000
18,OK,11,2,0,0.000000
18,OK,11,3,0,0.000000
18,OK,12,0,0,0.000000
18,OK,12,1,0,0.000000
18,OK,12,2,0,0.000000
18,OK,12,3,0,0.000000
18,OK,13,0,0,0.000000
18,OK,13,1,0,0.000000
18,OK,13,2,0,0.000000
18,OK,13,3,0,0.000000
18,OK,14,0,0,0.000000
18,OK,14,1,0,0.000000
18,OK,14,2,0,0.000000
18,OK,14,3,0,0.000000
18,OK,15,0,0,0.000000
18,OK,15,1,0,0.000000
18,OK,15,2,0,0.000000
18,OK,15,3,0,0.000000
18,OK,16,0,0,0.000000
18,OK,16,1,0,0.000000
18,OK,16,2,0,0.000000
18,OK,16,3,0,0.000000
18,OK,17,0,0,0.000000
18,OK,17,1,0,0.000000
18,OK,17,2,0,0.000000
18,OK,17,3,0,0.000000
18,OK,18,0,0,0.000000
18,OK,18,1,0,0.000000
18,OK,18,2,0,0.000000
18,OK,18,3,0,0.000000
18,OK,19,0,0,0.000000
18,OK,19,1,0,0.000000
18,OK,19,2,0,0.000000
18,OK,19,3,0,0.000000
18,OK,20,0,0,0.000000
18,OK,20,1,0,0.000000
18,OK,20,2,0,0.000000
18,OK,20,3,0,0.000000
19,OK,1,0,0,0.000000
19,OK,1,1,0,0.000000
19,OK,1,2,0,0.000000
19,OK,1,3,0,0.000000
19,OK,2,0,0,0.000000
19,OK,2,1,0,0.000000
19,OK,2,2,0,0.000000
19,OK,2,3,0,0.000000
19,OK,3,0,0,0.000000
19,OK,3,1,0,0.000000
19,OK,3,2,0,0.000000
19,OK,3,3,0,0.000000
19,OK,4,0,0,0.000000
19,OK,4,1,0,0.000000
19,OK,4,2,0,0.000000
19,OK,4,3,0,0.000000
19,OK,5,0,0,0.000000
19,OK,5,1,0,0.000000
19,OK,5,2,0,0.000000
19,OK,5,3,0,0.000000
19,OK,6,0,0,0.000000
19,OK,6,1,0,0.000000
19,OK,6,2,0,0.000000
19,OK,6,3,0,0.000000
19,OK,7,0,0,0.000000
19,OK,7,1,0,0.000000
19,OK,7,2,0,0.000000
19,OK,7,3,0,0.000000
19,OK,8,0,0,0.000000
19,OK,8,1,0,0.000000
19,OK,8,2,0,0.000000
19,OK,8,3,0,0.000000
19,OK,9,0,0,0.000000
19,OK,9,1,0,0.000000
19,OK,9,2,0,0.000000
19,OK,9,3,0,0.000000
19,OK,10,0,0,0.000000
19,OK,10,1,0,0.000000
19,OK,10,2,0,0.000000
19,OK,10,3,0,0.000000
19,OK,11,0,0,0.000000
19,OK,11,1,0,0.000000
19,OK,11,2,0,0.000000
19,OK,11,3,0,0.000000
19,OK,12,0,0,0.000000
19,OK,12,1,0,0.000000
19,OK,12,2,0,0.000000
19,OK,12,3,0,0.000000
19,OK,13,0,0,0.000000
19,OK,13,1,0,0.000000
19,OK,13,2,0,0.000000
19,OK,13,3,0,0.000000
19,OK,14,0,0,0.000000
19,OK,14,1,0,0.000000
19,OK,14,2,0,0.000000
19,OK,14,3,0,0.000000
19,OK,15,0,0,0.000000
19,OK,15,1,0,0.000000
19,OK,15,2,0,0.000000
19,OK,15,3,0,0.000000
19,OK,16,0,0,0.000000
19,OK,16,1,0,0.000000
19,OK,16,2,0,0.000000
19,OK,16,3,0,0.000000
19,OK,17,0,0,0.000000
19,OK,17,1,0,0.000000
19,OK,17,2,0,0.000000
19,OK,17,3,0,0.000000
19,OK,18,0,0,0.000000
19,OK,18,1,0,0.000000
19,OK,18,2,0,0.000000
19,OK,18,3,0,0.000000
19,OK,19,0,0,0.000000
19,OK,19,1,0,0.000000
19,OK,19,2,0,0.000000
19,OK,19,3,0,0.000000
19,OK,20,0,0,0.000000
19,OK,20,1,0,0.000000
19,OK,20,2,0,0.000000
19,OK,20,3,0,0.000000
20,OK,1,0,0,0.000000
20,OK,1,1,0,0.000000
20,OK,1,2,0,0.000000
20,OK,1,3,0,0.000000
20,OK,2,0,0,0.000000
20,OK,2,1,0,0.000000
20,OK,2,2,0,0.000000
20,OK,2,3,0,0.000000
20,OK,3,0,0,0.000000
20,OK,3,1,0,0.000000
20,OK,3,2,0,0.000000
20,OK,3,3,0,0.000000
20,OK,4,0,0,0.000000
20,OK,4,1,0,0.000000
20,OK,4,2,0,0.000000
20,OK,4,3,0,0.000000
20,OK,5,0,0,0.000000
20,OK,5,1,0,0.000000
20,OK,5,2,0,0.000000
20,OK,5,3,0,0.000000
20,OK,6,0,0,0.000000
20,OK,6,1,0,0.000000
20,OK,6,2,0,0.000000
20,OK,6,3,0,0.000000
20,OK,7,0,0,0.000000
20,OK,7,1,0,0.000000
20,OK,7,2,0,0.000000
20,OK,7,3,0,0.000000
20,OK,8,0,0,0.000000
20,OK,8,1,0,0.000000
20,OK,8,2,0,0.000000
20,OK,8,3,0,0.000000
20,OK,9,0,0,0.000000
20,OK,9,1,0,0.000000
20,OK,9,2,0,0.000000
20,OK,9,3,0,0.000000
20,OK,10,0,0,0.000000
20,OK,10,1,0,0.000000
20,OK,10,2,0,0.000000
20,OK,10,3,0,0.000000
20,OK,11,0,0,0.000000
20,OK,11,1,0,0.000000
20,OK,11,2,0,0.000000
20,OK,11,3,0,0.000000
20,OK,12,0,0,0.000000
20,OK,12,1,0,0.000000
20,OK,12,2,0,0.000000
20,OK,12,3,0,0.000000
20,OK,13,0,0,0.000000
20,OK,13,1,0,0.000000
20,OK,13,2,0,0.000000
20,OK,13,3,0,0.000000
20,OK,14,0,0,0.000000
20,OK,14,1,0,0.000000
20,OK,14,2,0,0.000000
20,OK,14,3,0,0.000000
20,OK,15,0,0,0.000000
20,OK,15,1,0,0.000000
20,OK,15,2,0,0.000000
20,OK,15,3,0,0.000000
20,OK,16,0,0,0.000000
20,OK,16,1,0,0.000000
20,OK,16,2,0,0.000000
20,OK,16,3,0,0.000000
20,OK,17,0,0,0.000000
20,OK,17,1,0,0.000000
20,OK,17,2,0,0.000000
20,OK,17,3,0,0.000000
20,OK,18,0,0,0.000000
20,OK,18,1,0,0.000000
20,OK,18,2,0,0.000000
20,OK,18,3,0,0.000000
20,OK,19,0,0,0.000000
20,OK,19,1,0,0.000000
20,OK,19,2,0,0.000000
20,OK,19,3,0,0.000000
20,OK,20,0,0,0.000000
20,OK,20,1,0,0.000000
20,OK,20,2,0,0.000000
20,OK,20,3,0,0.000000
